层次	专业大类	专业类	专业名称及代码	官方链接	预期字节数	本地相对路径
高职专科	农林牧渔大类	畜牧业类	410302 动物药学	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207520898037685.pdf	358917	高职专科/农林牧渔大类/畜牧业类/410302_动物药学.pdf
高职专科	农林牧渔大类	畜牧业类	410303 畜牧兽医	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207520502285384.pdf	354889	高职专科/农林牧渔大类/畜牧业类/410303_畜牧兽医.pdf
高职专科	农林牧渔大类	畜牧业类	410304 中兽医	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207520234679268.pdf	363954	高职专科/农林牧渔大类/畜牧业类/410304_中兽医.pdf
高职专科	农林牧渔大类	畜牧业类	410305 宠物医疗技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207519926085986.pdf	353115	高职专科/农林牧渔大类/畜牧业类/410305_宠物医疗技术.pdf
高职专科	农林牧渔大类	畜牧业类	410307 畜禽智能化养殖	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207518554453309.pdf	363319	高职专科/农林牧渔大类/畜牧业类/410307_畜禽智能化养殖.pdf
高职专科	农林牧渔大类	畜牧业类	410309 宠物养护与驯导	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207517907799582.pdf	384107	高职专科/农林牧渔大类/畜牧业类/410309_宠物养护与驯导.pdf
高职专科	农林牧渔大类	畜牧业类	410310 动物营养与饲料	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_xmyl/202502/P020250207517552032356.pdf	345579	高职专科/农林牧渔大类/畜牧业类/410310_动物营养与饲料.pdf
高职专科	农林牧渔大类	渔业类	410401 水产养殖技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nlmydl/nlmydl_yyl/202502/P020250207521749752647.pdf	351717	高职专科/农林牧渔大类/渔业类/410401_水产养殖技术.pdf
高职专科	轻工纺织大类	纺织服装类	480402 服装设计与工艺	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_fzfzl/202502/P020250207524541432409.pdf	336467	高职专科/轻工纺织大类/纺织服装类/480402_服装设计与工艺.pdf
高职专科	轻工纺织大类	纺织服装类	480405 数字化染整技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_fzfzl/202502/P020250207524295140566.pdf	358571	高职专科/轻工纺织大类/纺织服装类/480405_数字化染整技术.pdf
高职专科	轻工纺织大类	纺织服装类	480409 现代非织造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_fzfzl/202502/P020250207524087593358.pdf	342420	高职专科/轻工纺织大类/纺织服装类/480409_现代非织造技术.pdf
高职专科	轻工纺织大类	轻化工类	480103 家具设计与制造	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_qhgl/202502/P020250207523063727447.pdf	335212	高职专科/轻工纺织大类/轻化工类/480103_家具设计与制造.pdf
高职专科	轻工纺织大类	轻化工类	480108 皮具制作与工艺	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_qhgl/202502/P020250207522833678064.pdf	321362	高职专科/轻工纺织大类/轻化工类/480108_皮具制作与工艺.pdf
高职专科	轻工纺织大类	印刷类	480302 印刷媒体技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_ysl/202502/P020250207523665789782.pdf	371724	高职专科/轻工纺织大类/印刷类/480302_印刷媒体技术.pdf
高职专科	轻工纺织大类	印刷类	480303 印刷数字图文技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_qgfzdl/qgfzdl_ysl/202502/P020250207523461026882.pdf	344923	高职专科/轻工纺织大类/印刷类/480303_印刷数字图文技术.pdf
高职专科	水利大类	水利工程与管理类	450202 智慧水利技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_sldl/sldl_slgcygll/202502/P020250207516627589995.pdf	354173	高职专科/水利大类/水利工程与管理类/450202_智慧水利技术.pdf
高职专科	水利大类	水利工程与管理类	450204 水利水电工程智能管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_sldl/sldl_slgcygll/202502/P020250207516497382379.pdf	346756	高职专科/水利大类/水利工程与管理类/450204_水利水电工程智能管理.pdf
高职专科	水利大类	水利工程与管理类	450208 智能水务管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_sldl/sldl_slgcygll/202502/P020250207516352947557.pdf	332832	高职专科/水利大类/水利工程与管理类/450208_智能水务管理.pdf
高职专科	水利大类	水土保持与水环境类	450401 水土保持技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_sldl/sldl_stbcyshjl/202502/P020250207517066279124.pdf	337911	高职专科/水利大类/水土保持与水环境类/450401_水土保持技术.pdf
高职专科	水利大类	水土保持与水环境类	450403 水生态修复技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_sldl/sldl_stbcyshjl/202502/P020250207516907205219.pdf	356575	高职专科/水利大类/水土保持与水环境类/450403_水生态修复技术.pdf
高职专科	水利大类	水文水资源类	450101 水文与水资源技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_sldl/sldl_swszyl/202502/P020250207516158708849.pdf	345676	高职专科/水利大类/水文水资源类/450101_水文与水资源技术.pdf
高职专科	食品药品与粮食大类	粮食类	490301 粮食工程技术与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_lsl/202502/P020250207530692988770.pdf	366289	高职专科/食品药品与粮食大类/粮食类/490301_粮食工程技术与管理.pdf
高职专科	食品药品与粮食大类	粮食类	490302 粮食储运与质量安全	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_lsl/202502/P020250207530462034658.pdf	358622	高职专科/食品药品与粮食大类/粮食类/490302_粮食储运与质量安全.pdf
高职专科	食品药品与粮食大类	食品类	490101 食品智能加工技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_spl/202502/P020250207526318199733.pdf	379682	高职专科/食品药品与粮食大类/食品类/490101_食品智能加工技术.pdf
高职专科	食品药品与粮食大类	食品类	490102 食品质量与安全	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_spl/202502/P020250207526074646023.pdf	365888	高职专科/食品药品与粮食大类/食品类/490102_食品质量与安全.pdf
高职专科	食品药品与粮食大类	食品类	490103 食品营养与健康	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_spl/202502/P020250207525797928021.pdf	364675	高职专科/食品药品与粮食大类/食品类/490103_食品营养与健康.pdf
高职专科	食品药品与粮食大类	食品类	490104 食品检验检测技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_spl/202502/P020250207525558989236.pdf	365780	高职专科/食品药品与粮食大类/食品类/490104_食品检验检测技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490201 药品生产技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207529914464449.pdf	355050	高职专科/食品药品与粮食大类/药品与医疗器械类/490201_药品生产技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490202 生物制药技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207529694641840.pdf	362086	高职专科/食品药品与粮食大类/药品与医疗器械类/490202_生物制药技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490203 药物制剂技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207529491755456.pdf	333174	高职专科/食品药品与粮食大类/药品与医疗器械类/490203_药物制剂技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490204 化学制药技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207529277642915.pdf	357083	高职专科/食品药品与粮食大类/药品与医疗器械类/490204_化学制药技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490206 药品质量与安全	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207529055295257.pdf	347867	高职专科/食品药品与粮食大类/药品与医疗器械类/490206_药品质量与安全.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490207 制药设备应用技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207528847078464.pdf	348871	高职专科/食品药品与粮食大类/药品与医疗器械类/490207_制药设备应用技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490208 药品经营与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207528635083862.pdf	352848	高职专科/食品药品与粮食大类/药品与医疗器械类/490208_药品经营与管理.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490209 食品药品监督管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207528394815234.pdf	346097	高职专科/食品药品与粮食大类/药品与医疗器械类/490209_食品药品监督管理.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490210 智能医疗装备技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207527864807640.pdf	339093	高职专科/食品药品与粮食大类/药品与医疗器械类/490210_智能医疗装备技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490211 医用电子仪器技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207527622952545.pdf	332834	高职专科/食品药品与粮食大类/药品与医疗器械类/490211_医用电子仪器技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490214 医疗器械经营与服务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207527346501536.pdf	344456	高职专科/食品药品与粮食大类/药品与医疗器械类/490214_医疗器械经营与服务.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490215 康复工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207527130502451.pdf	336150	高职专科/食品药品与粮食大类/药品与医疗器械类/490215_康复工程技术.pdf
高职专科	食品药品与粮食大类	药品与医疗器械类	490218 化妆品质量与安全	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_spypylsdl/spypylsdl_ypyylqxl/202502/P020250207526886676706.pdf	357295	高职专科/食品药品与粮食大类/药品与医疗器械类/490218_化妆品质量与安全.pdf
高职专科	土木建筑大类	城乡规划与管理类	440201 城乡规划	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_cxghygll/202502/P020250207512125239738.pdf	346364	高职专科/土木建筑大类/城乡规划与管理类/440201_城乡规划.pdf
高职专科	土木建筑大类	城乡规划与管理类	440202 智慧城市管理技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_cxghygll/202502/P020250207511944433089.pdf	386625	高职专科/土木建筑大类/城乡规划与管理类/440202_智慧城市管理技术.pdf
高职专科	土木建筑大类	房地产类	440701 房地产经营与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_fdcl/202502/P020250207515780960229.pdf	337753	高职专科/土木建筑大类/房地产类/440701_房地产经营与管理.pdf
高职专科	土木建筑大类	房地产类	440702 房地产智能检测与估价	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_fdcl/202502/P020250207515610905061.pdf	345012	高职专科/土木建筑大类/房地产类/440702_房地产智能检测与估价.pdf
高职专科	土木建筑大类	房地产类	440703 现代物业管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_fdcl/202502/P020250207515446679094.pdf	353481	高职专科/土木建筑大类/房地产类/440703_现代物业管理.pdf
高职专科	土木建筑大类	建设工程管理类	440501 工程造价	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jsgcgll/202502/P020250207514680118756.pdf	331414	高职专科/土木建筑大类/建设工程管理类/440501_工程造价.pdf
高职专科	土木建筑大类	建设工程管理类	440502 建设工程管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jsgcgll/202502/P020250207514340063467.pdf	343164	高职专科/土木建筑大类/建设工程管理类/440502_建设工程管理.pdf
高职专科	土木建筑大类	建设工程管理类	440503 建筑经济信息化管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jsgcgll/202502/P020250207514123904563.pdf	331744	高职专科/土木建筑大类/建设工程管理类/440503_建筑经济信息化管理.pdf
高职专科	土木建筑大类	建设工程管理类	440504 建设工程监理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jsgcgll/202502/P020250207513958155811.pdf	339618	高职专科/土木建筑大类/建设工程管理类/440504_建设工程监理.pdf
高职专科	土木建筑大类	建筑设备类	440404 建筑智能化工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsbl/202502/P020250207513618372652.pdf	346972	高职专科/土木建筑大类/建筑设备类/440404_建筑智能化工程技术.pdf
高职专科	土木建筑大类	建筑设备类	440406 建筑消防技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsbl/202502/P020250207513457532878.pdf	349931	高职专科/土木建筑大类/建筑设备类/440406_建筑消防技术.pdf
高职专科	土木建筑大类	建筑设计类	440101 建筑设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsjl/202502/P020250207511714826105.pdf	341927	高职专科/土木建筑大类/建筑设计类/440101_建筑设计.pdf
高职专科	土木建筑大类	建筑设计类	440102 建筑装饰工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsjl/202502/P020250207511550044763.pdf	338132	高职专科/土木建筑大类/建筑设计类/440102_建筑装饰工程技术.pdf
高职专科	土木建筑大类	建筑设计类	440104 园林工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsjl/202502/P020250207511303403849.pdf	318320	高职专科/土木建筑大类/建筑设计类/440104_园林工程技术.pdf
高职专科	土木建筑大类	建筑设计类	440105 风景园林设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsjl/202502/P020250207511147379970.pdf	332556	高职专科/土木建筑大类/建筑设计类/440105_风景园林设计.pdf
高职专科	土木建筑大类	建筑设计类	440106 建筑室内设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsjl/202502/P020250207510956512603.pdf	348770	高职专科/土木建筑大类/建筑设计类/440106_建筑室内设计.pdf
高职专科	土木建筑大类	建筑设计类	440107 建筑动画技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_jzsjl/202502/P020250207510684748451.pdf	312568	高职专科/土木建筑大类/建筑设计类/440107_建筑动画技术.pdf
高职专科	土木建筑大类	市政工程类	440601 市政工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_szgcl/202502/P020250207515254075781.pdf	348152	高职专科/土木建筑大类/市政工程类/440601_市政工程技术.pdf
高职专科	土木建筑大类	市政工程类	440604 市政管网智能检测与维护	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_szgcl/202502/P020250207514909523369.pdf	344756	高职专科/土木建筑大类/市政工程类/440604_市政管网智能检测与维护.pdf
高职专科	土木建筑大类	土建施工类	440301 建筑工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_tjsgl/202502/P020250207513243977643.pdf	338797	高职专科/土木建筑大类/土建施工类/440301_建筑工程技术.pdf
高职专科	土木建筑大类	土建施工类	440302 装配式建筑工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_tjsgl/202502/P020250207513100241395.pdf	339076	高职专科/土木建筑大类/土建施工类/440302_装配式建筑工程技术.pdf
高职专科	土木建筑大类	土建施工类	440303 建筑钢结构工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_tjsgl/202502/P020250207512938561499.pdf	342021	高职专科/土木建筑大类/土建施工类/440303_建筑钢结构工程技术.pdf
高职专科	土木建筑大类	土建施工类	440304 智能建造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_tjsgl/202502/P020250207512764318855.pdf	340449	高职专科/土木建筑大类/土建施工类/440304_智能建造技术.pdf
高职专科	土木建筑大类	土建施工类	440305 地下与隧道工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_tjsgl/202502/P020250207512579714743.pdf	390381	高职专科/土木建筑大类/土建施工类/440305_地下与隧道工程技术.pdf
高职专科	土木建筑大类	土建施工类	440306 土木工程检测技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_tmjzdl/tmjzdl_tjsgl/202502/P020250207512418461477.pdf	351348	高职专科/土木建筑大类/土建施工类/440306_土木工程检测技术.pdf
